FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
22457,2021,JUNIO,2021-06-16,MIÉRCOLES,18:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,UNIVERSIDAD Y PEDRO DE ALBA,"25.723591,-100.308605"
21913,2021,JULIO,2021-07-05,LUNES,15:37:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,LOS MORALES,CALLE,ENRIQUE RECIO Y CAM AL MEZQ,"25.736805,-100.254146"
28089,2021,DICIEMBRE,2021-12-24,VIERNES,09:32:00,ALCANCE,FINIQUITADO,C4,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,FIDEL VZZ Y GUSTAVO A BACQUER,"25.730964,-100.308959"
22755,2021,JUNIO,2021-06-16,MIÉRCOLES,11:36:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y BARTOLOME,"25.746297,-100.300455"
22223,2021,JULIO,2021-07-05,LUNES,17:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,SAN BENITO DEL LAGO,AVENIDA,ROMULO GARZA Y LAGO RODEO,"25.724652,-100.217808"
28351,2021,DICIEMBRE,2021-12-24,VIERNES,09:51:00,LATERAL,PERITAJES,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIVERSIDAD Y GONZALITOS,"25.74518,-100.300609"
22633,2021,JUNIO,2021-06-16,MIÉRCOLES,07:47:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,TAPIA Y MORELOS,"25.760174,-100.293202"
22242,2021,JULIO,2021-07-05,LUNES,18:42:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y UNIVERSIDAD,"25.731316,-100.307952"
27316,2021,DICIEMBRE,2021-12-24,VIERNES,10:31:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,PINO SUAREZ Y MORELOS,"25.750168,-100.290157"
21774,2021,JUNIO,2021-06-16,MIÉRCOLES,15:09:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,RINCON DE LOS CEDROS,AVENIDA,STO DOMINGO Y OLMOS,"25.753773,-100.273257"
23178,2021,JULIO,2021-07-06,MARTES,02:14:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,VICENTE GUERRERO,CALLE,RIO TACACHI Y PUERTO ANGEL,"25.758636,-100.254587"
27441,2021,DICIEMBRE,2021-12-24,VIERNES,11:10:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y PUERTO TUXPAN,"25.723257,-100.209352"
21775,2021,JUNIO,2021-06-16,MIÉRCOLES,17:03:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,SANTO DOMINGO Y ARTURO B DE LA GARZA,"25.756003,-100.286029"
23351,2021,JULIO,2021-07-06,MARTES,06:42:00,ESTRELLAMIENTO,PERITAJES,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y DECIMA OCTAVA,"25.747047,-100.310795"
28090,2021,DICIEMBRE,2021-12-24,VIERNES,12:02:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,BARTOLOME Y 1 DE ENERO,"25.746142,-100.303323"
22216,2021,JUNIO,2021-06-16,MIÉRCOLES,15:55:00,CRUCERO,FINIQUITADO,RUTINA,FRACCIONAMIENTO,DEL LAGO,AVENIDA,ROMULO GARZA Y SAN BENITO DEL LAGO,"25.724295,-100.220557"
23277,2021,JULIO,2021-07-06,MARTES,08:36:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELZQUEZ Y UNIVERSIDAD,"25.731316,-100.307952"
27857,2021,DICIEMBRE,2021-12-24,VIERNES,14:29:00,ALCANCE,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y LERDO DE TEJADA,"25.758607,-100.295923"
22410,2021,JUNIO,2021-06-16,MIÉRCOLES,16:55:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,PALMAS DIAMANTE,AVENIDA,LOPEZ Y ORION,"25.741618,-100.235863"
22093,2021,JULIO,2021-07-06,MARTES,09:11:00,ALCANCE,FINIQUITADO,911,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y VENUSTIANO CARRANZA,"25.715606,-100.251846"
27141,2021,DICIEMBRE,2021-12-24,VIERNES,14:29:00,LATERAL,FINIQUITADO,C4,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO GARZA Y ROBERTO G SADA,"25.7124,-100.2612"
19275,2021,JUNIO,2021-06-16,MIÉRCOLES,08:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,LOPEZ MATEOS Y LINEA DE GAS,"25.713552,-100.273696"
22775,2021,JULIO,2021-07-06,MARTES,09:40:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,LOMAS DEL ROBLE,CALLE,RICARDO PALMERIN Y AGUSTIN LARA,"25.745202,-100.318334"
27981,2021,DICIEMBRE,2021-12-24,VIERNES,17:20:00,LATERAL,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644,-100.294324"
22634,2021,JUNIO,2021-06-16,MIÉRCOLES,08:45:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,ITURBIDE,CALLE,JUAREZ Y CATALUÑA,"25.753016,-100.299368"
22937,2021,JULIO,2021-07-06,MARTES,10:22:00,LATERAL/17,INVESTIGACIONES,911,COLONIA,VALLE DEL NOGALAR,AVENIDA,DIEGO DIAZ Y ANGELES,"25.709368,-100.287704"
28130,2021,DICIEMBRE,2021-12-24,VIERNES,19:42:00,LATERAL,FINIQUITADO,C4,COLONIA,JARDINES DE CASA BLANCA,AVENIDA,LOS PINOS Y PALERMO,"25.728208,-100.233629"
21605,2021,JUNIO,2021-06-16,MIÉRCOLES,11:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PASEO SAN NICOLAS,AVENIDA,DIEGO DIAZ DE BERLANGA Y SABIDURIA,"25.733975,-100.270777"
22381,2021,JULIO,2021-07-06,MARTES,10:30:00,CRUCERO,PERITAJES,RUTINA,RESIDENCIAL,SAN FELIPE,CALLE,PEÑA GUERRA Y ANT CAM APODACA,"25.720092,-100.259443"
27641,2021,DICIEMBRE,2021-12-24,VIERNES,20:22:00,ESTRELLAMIENTO,FINIQUITADO,C4,COLONIA,VALLE DE SAN CARLOS,CALLE,BIZANCIO Y EFESO,"25.753693,-100.255714"
21945,2021,JUNIO,2021-06-16,MIÉRCOLES,19:48:00,ALCANCE,FINIQUITADO,C4,COLONIA,CHAPULTEPEC,CALLE,CENTRAL Y SALTILLO,"25.742869,-100.297967"
23354,2021,JULIO,2021-07-06,MARTES,12:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,UNIVERSIDAD Y NOGALAR,"25.731258,-100.307222"
28067,2021,DICIEMBRE,2021-12-25,SÁBADO,07:48:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,EL MIRADOR,AVENIDA,DE LA AURORA Y DEL ALHELI,"25.763102,-100.322553"
22802,2021,JUNIO,2021-06-16,MIÉRCOLES,11:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,BARRAGAN Y BARTOLOME,"25.742423,-100.312169"
22286,2021,JULIO,2021-07-06,MARTES,18:36:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELZQUEZ Y UNIVERSIDAD,"25.731316,-100.307952"
27616,2021,DICIEMBRE,2021-12-25,SÁBADO,19:45:00,CRUCERO,FINIQUITADO,C4,COLONIA,PASEO DEL NOGALAR,CALLE,DIAZ ORDAZ Y AMAPOLA,"25.723511,-100.273759"
21638,2021,JUNIO,2021-06-16,MIÉRCOLES,14:50:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,B REYES Y JERONIMO TREVIÑO,"25.756913,-100.293204"
23133,2021,JULIO,2021-07-07,MIÉRCOLES,10:39:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607,-100.239361"
27011,2021,DICIEMBRE,2021-12-25,SÁBADO,20:22:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y CONDUCTORES,"25.716064,-100.250321"
22470,2021,JUNIO,2021-06-17,JUEVES,19:14:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y PORF DIAZ,"25.754213,-100.297533"
22834,2021,JULIO,2021-07-07,MIÉRCOLES,13:19:00,ALCANCE,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607,-100.239361"
27118,2021,DICIEMBRE,2021-12-25,SÁBADO,22:44:00,LATERAL,FINIQUITADO,C4,COLONIA,SAN BENITO DEL LAGO,AVENIDA,ROMULO GARZA Y LAGO RODEO,"25.724652,-100.217808"
22333,2021,JUNIO,2021-06-17,JUEVES,02:45:00,ESTRELLAMIENTO CON  ABANDONO,PERITAJES,RUTINA,COLONIA,HACIENDA LOS ANGELES,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968,-100.222783"
23426,2021,JULIO,2021-07-07,MIÉRCOLES,16:48:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,SAN BENITO DEL LAGO,AVENIDA,ROMULO GARZA Y SAN BENITO DE LAGO,"25.724295,-100.220557"
27770,2021,DICIEMBRE,2021-12-25,SÁBADO,23:08:00,ESTRELLAMIENTO,PERITAJES,C4,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,FIDEL VZZ PTE A OTE  MANUEL LE BARRAGAN,"25.729245,-100.316883"
22851,2021,JUNIO,2021-06-17,JUEVES,08:55:00,ALCANCE,FINIQUITADO,911,COLONIA,PEÑA GUERRA,AVENIDA,ROMULO GARZA Y SALVADOR ALVARADO,"25.714714,-100.254044"
22242,2021,JULIO,2021-07-07,MIÉRCOLES,17:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,LOPEZ MATEOS Y PEÑA GUERRA,"25.723363,-100.260924"
28027,2021,DICIEMBRE,2021-12-25,SÁBADO,23:35:00,ESTRELLAMIENTO,PERITAJES,C4,INFONAVIT,INFONAVIT LOS ANGELES,CALLE,COSTA RICA  Y CUBA,"25.736243,-100.234405"
22828,2021,JUNIO,2021-06-17,JUEVES,12:24:00,DIVERSO,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y RAUL MURRIETA,"25.713142,-100.258456"
22287,2021,JULIO,2021-07-07,MIÉRCOLES,16:58:00,DIVERSO,A.M.P,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JORGE TREVIÑO,"25.73473,-100.304357"
27119,2021,DICIEMBRE,2021-12-26,DOMINGO,04:28:00,DERRAPE ( MOTOCICLETA,FINIQUITADO,C4,COLONIA,FRANCISCO G SADA,AVENIDA,RUIZ CORTINES Y MONTES EVEREST,"25.703395,-100.261366"
22827,2021,JUNIO,2021-06-17,JUEVES,09:13:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO G Y JUAN MONTEMAYOR,"25.718994,-100.242536"
224493,2021,JULIO,2021-07-07,MIÉRCOLES,17:42:00,ALCANCE,FINIQUITADO,C4,COLONIA,BALCONES DE LAS PUENTES,AVENIDA,DIEGO DIAZ DE BERLANGA Y CORDILLERA DE LOS ANDES,"25.737394,-100.268338"
27664,2021,DICIEMBRE,2021-12-26,DOMINGO,10:15:00,ALCANCE/PROYECCION,PERITAJES,RUTINA,COLONIA,ANAHUAC,CALLE,ANTONIO MACHADO Y UNIVERSIDAD,"25.739931,-100.302874"
22280,2021,JUNIO,2021-06-17,JUEVES,17:32:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
23402,2021,JULIO,2021-07-07,MIÉRCOLES,19:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
27880,2021,DICIEMBRE,2021-12-27,LUNES,07:24:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,ITURBIDE,AVENIDA,UNIVERSIDAD Y JUAREZ,"25.753277,-100.297828"
22481,2021,JUNIO,2021-06-17,JUEVES,17:06:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,JUAN PABLO II Y CENTRAL,"25.745345,-100.293892"
22680,2021,JULIO,2021-07-07,MIÉRCOLES,22:56:00,CRUCERO,A.M.P,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,JUAN PABLO II Y DIEGO DIAZ DE BERLANGA,"25.725382,-100.277801"
28132,2021,DICIEMBRE,2021-12-27,LUNES,08:30:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,LOPEZ MATEOS Y PEÑA GUERRA,"25.723363,-100.260924"
21639,2021,JUNIO,2021-06-17,JUEVES,18:16:00,VOLCADURA,A.M.P.,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y GUSTAVO A BEACKER,"25.730964,-100.308959"
23326,2021,JULIO,2021-07-08,JUEVES,08:00:00,DIVERSO ( FALLA MECANICA ),PERITAJES,RUTINA,COLONIA,VILLA UNIVERSIDAD,AVENIDA,BARRAGAN Y UNAM,"25.744776,-100.311349"
26945,2021,DICIEMBRE,2021-12-27,LUNES,11:14:00,ALCANCE,FINIQUITADO,C4,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658,-100.301883"
22277,2021,JUNIO,2021-06-17,JUEVES,19:56:00,VOLCADURA,A.M.P.,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245,-100.316883"
23327,2021,JULIO,2021-07-08,JUEVES,10:07:00,ALCANCE,PERITAJES,RUTINA,RESIDENCIAL,RECIDENCIAL ROBLE,AVENIDA,ARTURO B DE LA GARZA Y SENDERO,"25.767633,-100.28985"
27642,2021,DICIEMBRE,2021-12-27,LUNES,12:17:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,ITURBIDE,CALLE,BRAVO Y BURGOS,"25.754428,-100.297991"
22758,2021,JUNIO,2021-06-17,JUEVES,08:28:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,EL MIRADOR,AVENIDA,DE LA AURORA Y DEL PRADO,"25.757773,-100.320555"
13618,2021,JULIO,2021-07-08,JUEVES,10:32:00,LATERAL,FINIQUITADO,C4,COLONIA,VALLE DEL NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
27469,2021,DICIEMBRE,2021-12-27,LUNES,12:31:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,FRANCISCO VILLA,CALLE,LORENZO DAVALOS Y FCO VILLA,"25.748375,-100.27545"
22842,2021,JUNIO,2021-06-17,JUEVES,18:48:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,EL REFUGIO,CALLE,BERLIN Y SANTO DOMINGO,"25.753467,-100.270914"
23251,2021,JULIO,2021-07-08,JUEVES,12:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,GARZA CANTU,AVENIDA,SAN NICOLAS Y ABRAHAM Z GARZA,"25.715597,-100.294915"
28105,2021,DICIEMBRE,2021-12-27,LUNES,14:50:00,CRUCERO,FINIQUITADO,C4,COLONIA,CONST DE QUERETARO,CALLE,EJERCITO CONSTITUCIONALISTA Y ALFREDO ROBLES,"25.720536,-100.254313"
21947,2021,JUNIO,2021-06-17,JUEVES,18:40:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,TABACHINES,AVENIDA,MANUEL L. BARRAGAN Y LERDO DE TEJADA,"25.759318,-100.306114"
21649,2021,JULIO,2021-07-08,JUEVES,17:26:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,CALLE,FRAY BARTOLOME DE LAS CASAS Y UNIVERSIDAD LABASTIDA,"25.746297,-100.300455"
27211,2021,DICIEMBRE,2021-12-27,LUNES,19:50:00,LATERAL,FINIQUITADO,C4,COLONIA,GARZA CANTU,AVENIDA,LOS ANGELES Y SAN NICOLAS,"25.712781,-100.295992"
22759,2021,JUNIO,2021-06-17,JUEVES,10:44:00,ALCANCE,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,BARRAGAN Y FIDEL VZZ,"25.729245,-100.316883"
23477,2021,JULIO,2021-07-08,JUEVES,20:21:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y CAM AL MEZQ,"25.730491,-100.252339"
27479,2021,DICIEMBRE,2021-12-28,MARTES,08:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B DE LA GARZA Y PINO SUAREZ,"25.710516,-100.264117"
22376,2021,JUNIO,2021-06-18,VIERNES,12:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PARQUE LA TALAVERNA,AVENIDA,UNION Y BASALTO,"25.716247,-100.229107"
22124,2021,JULIO,2021-07-08,JUEVES,23:14:00,ALCANCE,FINIQUITADO,911,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y SENDERO  RETORNO,"25.767392,-100.292059"
27144,2021,DICIEMBRE,2021-12-28,MARTES,08:54:00,ALCANCEY PROYECCION,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GARZA Y ARBOLES,"25.720888,-100.232264"
11945,2021,JUNIO,2021-06-18,VIERNES,17:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS MISIONES,AVENIDA,SENDERO  Y  MANUEL L. BARRAGAN,"25.765865,-100.305457"
23134,2021,JULIO,2021-07-09,VIERNES,11:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y CAMINO AL MEZQUITAL,"25.730491,-100.252339"
27695,2021,DICIEMBRE,2021-12-28,MARTES,09:00:00,SALIDA DE CAMINO C/VOLCADURA,PERITAJES,C4,COLONIA,AZTECA,AVENIDA,LOPEZ MATEOS Y JUAN P II,"25.716548,-100.269642"
22902,2021,JUNIO,2021-06-18,VIERNES,12:24:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REP MEXICANA Y JUVENTUD,"25.729749,-100.288841"
22495,2021,JULIO,2021-07-09,VIERNES,13:36:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
28133,2021,DICIEMBRE,2021-12-28,MARTES,10:34:00,MOVIL DE VEHICULO,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,M ALEMAN Y LAS TORRES,"25.715089,-100.219121"
21672,2021,JUNIO,2021-06-18,VIERNES,08:41:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y PRIV LOPEZ MATEOS,"25.727675,-100.255866"
22989,2021,JULIO,2021-07-09,VIERNES,14:36:00,ATROPELLO,A.M.P,RUTINA,COLONIA,PEDREGAL SANTO DOMINGO,CALLE,LIBRADO RIVERA Y BENJAMIN TORRES,"25.734338,-100.264735"
27480,2021,DICIEMBRE,2021-12-28,MARTES,10:34:00,ALCANCE,FINIQUITADO,911,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y UNIVERSIDAD,"25.728658,-100.301883"
22653,2021,JUNIO,2021-06-18,VIERNES,18:42:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y PRIV LOPEZ MATEOS,"25.727675,-100.255866"
22246,2021,JULIO,2021-07-09,VIERNES,15:17:00,CRUCERO,FINIQUITADO,C4,COLONIA,JARDINES DEL MEZQUITAL,CALLE,PEZ GATO Y ANILLO PERIFERICO,"25.750292,-100.244825"
28078,2021,DICIEMBRE,2021-12-28,MARTES,12:18:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y MATAMOROS,"25.766597,-100.298297"
22484,2021,JUNIO,2021-06-18,VIERNES,17:16:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,JUAN PABLO II Y ROMULO GARZA,"25.710516,-100.264117"
22890,2021,JULIO,2021-07-09,VIERNES,17:06:00,ATROPELLO,A.M.P,C4,COLONIA,LAS PUENTES,CALLE,PICO DE ACONCAHUA Y PICO BOLIVAR,"25.740599,-100.270797"
28030,2021,DICIEMBRE,2021-12-28,MARTES,17:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,CALLE,CALLE  4  Y DIEGO DIAZ,"25.75077,-100.254897"
22234,2021,JUNIO,2021-06-18,VIERNES,15:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,MERCADO DE ABASTOS,AVENIDA,AV SAN NICOLAS Y ANGELES,"25.712781,-100.295992"
23478,2021,JULIO,2021-07-09,VIERNES,18:48:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL LAS PUENTES,CALLE,ALFONSO DE LA GARZA Y HECTOR VILLARREAL,"25.739313,-100.280268"
27772,2021,DICIEMBRE,2021-12-28,MARTES,19:20:00,ALCANCE CON PROYECCION,FINIQUITADO,911,COLONIA,VILLA UNIVERSIDAD,AVENIDA,MANUEL L BARRAGAN Y U.A.N.L.,"25.747033,-100.310581"
21566,2021,JUNIO,2021-06-18,VIERNES,10:02:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y SANTOS CHOCANO,"25.737648,-100.303544"
23417,2021,JULIO,2021-07-09,VIERNES,18:42:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y CONDUCTORES,"25.72906,-100.25377"
27213,2021,DICIEMBRE,2021-12-28,MARTES,21:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,JUAN PABLO II Y DIEGO DIAZ,"25.725382,-100.277801"
22807,2021,JUNIO,2021-06-19,SÁBADO,13:18:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNVERSIDAD Y CUAUHTEMOC,"25.759293,-100.287195"
23454,2021,JULIO,2021-07-09,VIERNES,19:17:00,LATERAL,FINIQUITADO,911,COLONIA,PEÑA GUERRA,AVENIDA,LOPEZ MATEOS Y PEÑA GUERRA,"25.723363,-100.260924"
28091,2021,DICIEMBRE,2021-12-28,MARTES,23:10:00,ALCANCE/PROYECCION,FINIQUITADO,RUTINA,COLONIA,SAN BARTOLO,AVENIDA,ARTURO B Y MORENITA MIA,"25.757823,-100.286591"
22534,2021,JUNIO,2021-06-19,SÁBADO,14:47:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,UNIVERSIDAD Y UNIVERSIDAD DE MONTERREY,"25.746751,-100.300321"
22247,2021,JULIO,2021-07-09,VIERNES,18:23:00,LATERAL Y PROYECCION,PERITAJES,RUTINA,COLONIA,ARBOLEDAS DE SAN JORGE,AVENIDA,JUVENTUD Y REP MEXICANA,"25.729749,-100.288841"
28279,2021,DICIEMBRE,2021-12-29,MIÉRCOLES,10:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DE ANAHUAC,AVENIDA,BARRAGAN Y TLALPAN,"25.73454,-100.315192"
21567,2021,JUNIO,2021-06-19,SÁBADO,08:07:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y CASA DE CORTEZ,"25.766297,-100.300932"
23028,2021,JULIO,2021-07-09,VIERNES,20:00:00,LATERAL,FINIQUITADO,C4,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y SENDERO,"25.767392,-100.292059"
27145,2021,DICIEMBRE,2021-12-29,MIÉRCOLES,10:44:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL SAN CRISTOBAL,AVENIDA,CASA BCA Y ORION,"25.734706,-100.214553"
22378,2021,JUNIO,2021-06-19,SÁBADO,12:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,ROMULO GARZA Y PARQUE PONIENTE,"25.723289,-100.225858"
23552,2021,JULIO,2021-07-10,SÁBADO,02:17:00,LATERAL,PERITAJES,911,COLONIA,EL MIRADOR,CALLE,DEL ADOQUIN Y SENDERO,"25.76384,-100.32199"
28017,2021,DICIEMBRE,2021-12-29,MIÉRCOLES,14:47:00,CRUCERO,A.M.P.,C4,COLONIA,VILLAS DE SAN MIGUEL LA TALAVERAN,CALLE,DEL ARROYO  Y DEL TORREON,"25.71316,-100.216629"
22654,2021,JUNIO,2021-06-19,SÁBADO,14:16:00,LATERAL,FINIQUITADO,911,COLONIA,HACIENDA LOS ANGELES,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968,-100.222783"
22821,2021,JULIO,2021-07-10,SÁBADO,07:55:00,LATERAL,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
27936,2021,DICIEMBRE,2021-12-29,MIÉRCOLES,17:00:00,DIVERSO ( DERRIBES DE CABLES  ),PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,NICOLAS BRAVO Y ANASTACIO BUSTAMANTE,"25.755698,-100.294623"
21423,2021,JUNIO,2021-06-19,SÁBADO,1899-12-30 00:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GARZA Y LOS ARBOLES,"25.720888,-100.232264"
21575,2021,JULIO,2021-07-10,SÁBADO,09:16:00,ALCANCE Y PROYECCION,PERITAJES,RUTINA,COLONIA,LAS MISIONES,AVENIDA,SENDERO  Y  MANUEL L. BARRAGAN,"25.765865,-100.305457"
28108,2021,DICIEMBRE,2021-12-29,MIÉRCOLES,19:00:00,ALCANCE CON PROYECCION,FINIQUITADO,RUTINA,COLONIA,ANDALUCIA,AVENIDA,ROMULO GARZA Y 10 DE MAYO DE L 86,"25.719462,-100.240548"
